review,stars
"Absolutely not a fan of this brand of screen shield. After applying the first shield to my new iPhone 15 Pro, I noticed a small thin “bubble” going around the edge of the screen. This is because the shield is not making contact with the edge of the phones screen. This is what is called the “Halo Effect.”

Ailun includes a little note in each box (pictured), that explains the halo effect is caused by a warped iPhone screen. I found that a bit odd since I’ve never experienced a halo on any of my previous iPhones and I have a hard time believing that Apple doesn’t know how to make a flat screen.

I tried the 2nd Ailun screen shield thinking that maybe I needed to prep my iPhone more but the 2nd shield also suffered from a halo bubble. I didn’t even bother trying to install the 3rd shield.

I went ahead and paid extra for a WSKEN brand glass shield and, lo and behold, one attempt and NO halo effect whatsoever. I think it’s a bit disingenuous for Ailun to try and blame Apple and claim the iPhone screen is warped when the screen shields from other manufacturers fit flawlessly.

Ailun may be the cheaper option, but you get what you pay for. I recommend paying a little extra and getting a more reliable screen shield. If not for the halo effect, this would have been a 5 star product for me.",1
"I am extremely disappointed that I have now had not one but TWO iPhone 13 mini screens break within a few weeks while supposedly protected by the Ailun Glass Screen Protector. In the cases, the glass should not have broken even without a screen protector.

The first time, the screen shattered beneath the Ailun screen protector after falling from waist level into relatively soft dirt. Maybe it hit a pebble, but there is no way that the screen should have shattered at that height and impact, and it's an indictment both of Apple and of Ailun. The second time, a small plastic light fell about two feet (the height of my monitor) onto the iPhone on my desk, shattering the screen and screen protector in the same place near the front camera. Perhaps this is a weak spot on the screen protector or iPhone screen, but either way this should never have happened, let alone two times.

To make matters worse, the Ailun Customer Service webpage is not functioning properly (it simply displays “Processing,please wait…” after I click “Submit”, and the company has not even responded to my emails about this issue.

Given these problems with Ailun quality, as well as the company's broken support website and refusal to even reply to my emails, I strongly warn you against buying this product.",1
"I ended up having to use all 3 protectors in one week. So disappointing. First application: bubbles at the edge that wouldn’t dissipate so I took it off and put a fresh one. The second one lasted a few days then it chipped and cracked on the left side. I have never once cracked a phone or protector before so was really shocked that that happened. In general I avoid roughhousing my phone and this cracked by me placing it face down on my bathroom counter. Now I’m on my third and last protector. Application left some small bubbles but I guess it’s better than nothing.",1
"I have used these screen protectors in the past. They are cheap, but they definitely do the job. I bought some last month and 2 broke! Now, I have an Otterbox case on my phone. I am very careful with my phone and I rarely drop it.

On both occasions, it was a normal day and I happened to glance at my phone to see a hairline fractue and a crack on a corner….as I mentioned, I had not dropped my phone.

After the first one broke, I thought it was a faulty one. I applied the second one and the SAME THING happened. I tried to contact the company and they kept telling me that I had purchased them from another “company”

Don’t waist your money. Spend a little more money for a better product
https://www.amazon.com/stores/Spigen/page/1B6B4933-0D21-4FF4-AB37-F74CD4F5CB1C?ref_=ast_bln",1
"This is my second attempt at an inexpensive glass protector for my phone. The first brand lasted three weeks. The Allun wins--it lasted less than two before cracking and creating a small hole in a shattered pattern.

No, the phone didn't fall or hit anything.

Two other covers come in the package, but why would I try a second one and lose my return window period?

I also didn't like how the cover so quickly picked up finger prints. But I would have lived with that.

Back to the grand search for a decent product.",1
"I went through all three that came in the package just to get it to stick to my phone with no bubbles, and even then it required me to unstick and stick the final one I had several times for the large bubbles to disappear. There are still small bubbles and some dust trapped under it because I had to do this, but I have no more screen protectors to try it again. Additionally, it was also almost impossible to line it up correctly because the ""guide stickers"" they provide are useless and the instructional video they have is no help, either. Steer clear unless you work at a phone store and put screen protectors on phones multiple times a day, because that is clearly who this product is designed for.",1
"It does not protect the screen because it is weaker than the screen itself. It is a junk.
I bought my phone a couple months before I purchased this item. Before using this item the screen did not get any scratch. But after I put this protector on, it got cracked within a week. It looked ugly but I kept it on. Less than a week, I got another split near front camera.
It came with pack of 3. So I shared with my son. The same thing happened to my kid’s cellphone.",1
"As a longtime iPhone user, I've always been cautious about protecting my precious device from scratches and cracks. When I came across the Ailun Glass Screen Protector for iPhone 15 Pro Max, I was intrigued by its promise of durability and clarity. However, my experience with this product has been far from satisfactory.

From the very beginning, the installation process was a hassle. Without an alignment frame or any smoothing tool, I found it challenging to apply the screen protector without air bubbles. The instructions were vague and unhelpful, leaving me to rely on trial and error to achieve a bubble-free application.

Despite my best efforts, I was unable to completely eliminate the air bubbles. Even after carefully following the instructions, I was left with several small bubbles along the edges of the screen. These bubbles were not only unsightly but also interfered with the smooth operation of the touchscreen.

To make matters worse, the screen protector lifted at the corners after just a few days of light use. The edges of the protector felt sharp and uncomfortable, and I was constantly worried about the protector detaching completely.

Overall, my experience with the Ailun Glass Screen Protector has been disappointing. The product's lack of ease of use, its tendency to lift at the corners, and the absence of essential installation tools make it far from a worthwhile investment. I would not recommend this product to anyone seeking a reliable and user-friendly screen protector.",2
"I wish I could take a photo of my own phone to show you what I'm talking about, but I can't right now. I have put on a million different brands of glass screen protectors before and know how to do it perfectly. These ones, however, suck. I put it on exactly how i was supposed to and still along the edges I have lots of little spaces where the protector isn't sticking to the phone. Also, there are a few tiny little bubbles in random spots and cannot get them out. It's just not a good screen protector at all, usually a screen protector is a screen protector, but not this one. I thought I could get away with getting a cheap pack of 3 but was mistaken. Definitely won't buy these again.",2
"I’m pretty confident in saying we all have installed the screen protectors several times out of the year, installing it was super easy and no air bubbles but my issue is not covering the screen completely. There’s a significant gap in between the edge. The phone would happen to receive a hit the screen protector would not do its job and I have broken the screen protectors from the edge so with confidence I can say this will not protect you…. The protector for the camera lens came with a small crack.",2
"Can't speak to the quality of the screen protector itself, although I'd suspect it's fine and will do the job. Installation involves some effort, however. For one, there is no alignment tool (unlike other brands I've used) to ensure that you cover the screen appropriately so you're just sort of hoping you have it right (I eventually got it mostly there, but it is a little off center still). The second thing is the bubbles. You really have to play with the screen protector to get it to not end up with any bubbles -- it does not do this on its own. The installation video provided does not really address these problems.

Personally, I would've paid a bit more for a product which came with an alignment tool (doesn't even have to be super fancy, cardboard would've been totally fine).",2
"We’ve used these for all of our different Apple phone versions over the years, but the last ones I just got for my phone this time were no good. I had to use 2 to even get it on semi ok and they both have bubbles all over them in different areas. It isn’t air bubbles. There is nothing on the phone itself. There is junk actually on the screen protectors. When you take them and hold them up you can see flecks in them.",2
"I had to use all 3 pieces of glass to one installed on my iPhone. The first 2 did not have suffecient adhesive covering the entire glass. The first glass was missing adhesive on the upper left corner leaving about 20% of the glass loose. The second piece was missing about 30% on the lower right. I kept thinking it was my lack of skill until I checked the glass and they were definitely missing adhesive. This can easily happen if the machine operator does not monitor the machine level of adhesive and it is low. Fortunately the 3rd piece applied easily and covered the screen without bubbles. Next order I'll upgrade to a more expensive product as I always had good luck with them.",2
"I bought another screen protector and it worked well, not these.

You get three, but I used all three before I found a workable solution. I followed the instructions, but the packets you are supposed to clean, and wipe the phones before you put the protector on, we’re dried out. There was no moisture, basically useless. I used one of my eyeglass cloths and got as dust free as I could. I then used the liquid lens cleaner for computer screens and TVs

Following the instructions, I pulled the film off the protector and it first one fit nicely on my phone. I can’t quite describe it, but it looked like there were bubbles under the film, and I was unable to use the area of the phone, that was under the ‘bubble “

I thought I must have not dried the phone off well enough, and pulled the first one off . The second was a repeat of the first try. There were still bubbles I was very careful with the last one. I did get rid of most of bubbles, but I’ve kept it on because I can’t risk having my expensive phone screen broken.

I don’t notice it now, just when I have my Home Screen on.

I would not buy this brand get another",2
"A friend of mine bought these because the product is highly rated, but then went through all three screen protectors in a week. She bought an Otterbox screen protector a few months ago and hasn't broken one since.

When I put this on my phone, I had a bubble and used a credit card to try and remove it, as most screen protectors tell you to do. However, as I tried to remove the bubble, my credit card scratched the screen protector. A screen protector should NOT be that easy to scratch; I've had it for a few days since and it hasn't scratched further, but I'm not sure how long it'll last. It's best to spend your money elsewhere.",2
"The Ailun lens protector does not fit the Iphone 15 Otterbox Defender case. Otherwise, Ailun makes great lenses. But that is not my main issue. Amazon is very good at return policies and so is the company Ailun. But, as stated in Amazon's return procedure, I took the product back to Staples in Morganton, NC to initiate the return. The lady behind the counter was sooooooo rude and disgruntle. This is not Amazon's fault or Ailun. As a compliment, I said, ""This is so convenient in returning a product. It is very efficient."" The employee at Staples fired back, ""I'm glad it is for you because my store makes nothing on these returns and it is a pain and hazzle for all of us working here to deal with this."" If there are cameras in the store this story can be verified. She took the small box the product come in, put a sticker on it, and then tossed it into a box. She then walked off. I will never go back to Staples again. So, ridiculously rude and unprofessional. I felt like I had been scolded for returning something.",2
"I ended up going thru all 3 screen savers at once, trying to get out the air bubbles. I did exactly what the directions said but every time I ended up with a bubble. They were small but I’m picky and I don’t want a single bubble - even a small one. So, it’s liquid glass for me I guess.",2
"these used to be my go-to screen protectors… they would last months before needing to be replaced. then within the past year something about the product must have changed. now i find that days after i replace the screen protector, the protector cracks. i’m not even dropping my phone so i don’t know how it’s doing this. at first i thought it might have just been a faulty pack, but it’s happened with several of the last packs i’ve ordered. i just replaced mine five days ago and today i noticed the corner has already cracked. i don’t understand how, because all my phone has done is sit in my pocket or on my nightstand. anyway, i’ll have to look elsewhere to see if i can find a screen protector that doesn’t immediately start to crack. very disappointed because i did love the convenience of these!",3
"I was really skeptical of these screen protectors because of the comments that mention having a ring around the screen -- which the company attempts to blame on apple. However, my first screen protector worked really well and had no bubbles or anything pop up while I had it on. I did get some cracks in the screen protector after only a couple months (but I somehow always get the same crack in my screen protectors). So I went for a second one (since it's a pack of three). But only a couple weeks after installing it, a bubble began to emerge at the top of my phone where the camera/speaker is. I have a hard time believing this is due to any warping of my phone considering that the first screen protector did not get any bubbles...",3
"I cannot address screen protection as I have not dropped my phone since applying the protector to my phone. However, the adherence of the protector to the screen is not the best. I was very careful with the cleaning of my screen and the technique of applying the protector to my screen but within two days the protector was pulling away from the screen in 2 places around the edges. In spite of applying pressure to these areas it continues to pull away. It is not bad enough to change out the protector but I’m glad there are 3 screen protectors in the package should it pull away enough that replacement is required.",3
"I usually get a different brand of screen protectors for my phone, but I got my iPhone quicker than expected and needed something fast so I ordered this on amazon. The material seems like solid quality. It is extremely hard and seems like it will last. I have had no issues with bubbles, or it lifting. I think this will work great on direct impacts if something hits your phone right in the middle, however, if you drop your phone and it hits the corner, I don't have confidence that it will save your phone. It is advertised as being edge to edge however this is NOT the case on the iPhone 15. There is about a half a cm gap on all sides. Because it's not edge to edge, it was really hard to install as I basically just floated it, in the middle to cover what I could. I give it 3 stars because it was cheap, solidly made and came fast.",3
"I ordered this tempered protective glass for my brand new iPhone 15 pro max, but it comes about 3/8 of an inch short of covering my entire screen, so I decided to try and find a better fit before applying it permanently to my new phone’s screen. The quality of the product seems great along with the packaging, but I need protective glass that’s going to protect my entire screen.",3
"Following the instructions to clean & dust-proof using enclosed wipes, I installed the protector on a completely flat surface. Though the process seemed smooth, three areas of non-adherence [lower left, lower right & center right] all left visible bubbles which no amount of rubbing will resolve. I’ll have to use a second glass to redo my phone protector, which is a down side to an otherwise durable, glare-free product. AARGH!",3
"I was a bit disappointed to be honest. I've used this brand many times for Iphones. The sides and screen crack so quickly as compared to just about anything else. I wouldn't buy this brand again for my iphone 14. Glare was good and fingerprint protection was really good. Also screen chips/shatters on the side and I've cut my finger from it more than once which hurts a lot!",3
"The screen protector is fine. However, this does not come with a frame that guides the screen protector onto the correct alignment. This means that I had to manually align the screen protector, which is difficult and slow (which becomes a problem if your room is dusty). The lack of a guide frame is not made clear anywhere in the product descriptions.",3
"Unless you know what you’re doing, it’s going to take several guesses to get things right. No instructions were included. My last case had a screen cover so I haven’t had to bother with a glass cover for 4 years.
The cover doesn’t go edge to edge on an iPhone 13.",3
"I've used a lot of screen protectors, and while these seemingly ""work"" they are probably one of the least durable ones. They seem to get cracks much more easily than other screen protectors I've used, so while cheaper, doesn't really do anything if I have to keep re-applying.",3
"I did the application just according to their videos, which was fairly simple and straightforward. However, there are very tiny, barely visible, air bubbles at the corner of the screen protector. They wouldn’t go away no matter what I do. Just to make sure I replaced the screen protector but the bubbles were there.",4
"I love my new screen. I honestly thought I would never say this, but it was very easy to install. I just removed my old screen protector, cleaned my phone screen and dried it, and lastly, placed the new screen protector on my phone slowly while applying pressure at the same time. Walla! It was done, and I am thrilled with the results.

I would recommend it to anyone! I must point out that it does not cover my front camera, so if that's what you're looking for, camera protection, this is not the product. On another side note, I ordered this delivery to come on the same day, but it came the next day; I paid extra, so don’t do same-day delivery. This is why I did not rate it 5 stars.",4
"These iPhone items were purchase because we couldn't use the extra ones purchased for our Samsung Galaxy phones. We are big fans of screen protectors. These have a few mm around the perimeter exposed, however, we use full cases which fill in the remaining space and adds additional impact layers between device and shock. Unfortunately modern iPhones no longer support fingerprint unlock, so we cannot attest to that function. Overall, worth the peace of mind.

Note: It would have been helpful if vendor included an alignment tool/guide to help center/compensate for the protector not completely covering the entire screen...thus the 1-star reduction.",4
"After using this screen protector for a couple months on my iPhone 15 Pro, it works great! It gives you everything you need to set up the screen protector without any dust particles or air bubbles in between. Plus, it gives you multiple screens if you happen to damage one.

The one negative thing about this is that it’s pretty difficult to set up if it’s your first time trying. I’d recommend using the tabs they give you to set it up easier, as well as not having anything on the phone, like a case. If you mess up, you can always just use a spare one that they give you.

Overall, great product to protect your phone from scratches and cracks.",4
"I took off my old screen cover and cleaned it thoroughly and I still ended up with a bubble of air/dust I couldn't get out. My old screen cover did not have any bubbles so maybe it was introduced from the cleaner pads? I dunno but my other phone cover went on and adhered much faster than this one. Can't complain too much though, it was inexpensive.",4
"Product seems to do everything it says it does however in the QR code instructional video it has a clear frame to help with installation, I did not get one because it is not mentioned in description or even 'usually bought with' and without it, it is much easier to get bubbles in the installation. Unfortunate it didn't just come with the package.",4
"I'll tell you Why! No instructions on installation in the box. Had to go online to find them. I've used other brands that include simple 1, 2, 3 instructions. In the end, all was well.",4
"I’ve used these for a while and though they crack fairly easily they do their job and protect my real screen. Outside of dropping it on something hard they’ve held up really well.",4
"This is a reliable screen protector, my issue is while it protects the screen it begins to show damage after a few months depending on how you use and carry your phone. The multi pack is the Best Buy as you’ll need to replace the protector as some point.",4
"I believe this product will protect the face of my iPhone 15. However the length and width of the product are both short of the length and width of the iPhone.",4
"This is very easy to install and it works well. I drop my phone fairly often, so I have a strong case and this protector on it. When I dropped my phone on asphalt, one time, the screen protector cracked, but my phone was totally fine. So I bought this exact same product again, and once again, it was super easy to install. Really grateful to have had this on my phone.",5
"This is a fantastic set for the price. I paid $40 for some supposed specialty screen protector from the Apple Store and said protector
ended up cracking, peeling, gathering dirt, it was horrible. This packet comes with THREE protectors, excellent instructions and all the tools and gadgets you need to get the screen nice and clean in prep for adding the protector. Even if each protector only last me a month it still would cost me less to buy 4 of these (12 total since each pack has 3) and replace the protector each month than it costs me to buy that one at the Apple Store.",5
"This screen protector does its job. I bought this screen protector a little over a year ago. The screen protector comes with 3 protectors which I thought I didn’t need but it really came in handy. The first screen protector I put on my phone ended up breaking for some reason that I can’t recall and then the second one broke as well. I am on my last screen protector of the pack. These screen protectors aren’t super durable in my experience since I have never dropped my phone from any height over 1 foot (30 cm). However, I see these as essential for any iPhone 14 user. It is better to have the screen protector than to not have it. These screen protectors are also super easy to apply.",5
"These screen protectors are just perfect, exactly what i needed. Very good quality, arrived & functioned exactly as advertised, perfect fit for my Iphone 14 plus. I still cannot believe i got 3 for less than 10 bucks! The previous screen protector i had sucked. It was difficult to apply to my phone screen, pretty impossible to get it on without an air bubble or two stuck behind, got very cracked up & foggy in different areas within just 6 months or so, and was sold to me by the Verizon store (while purchasing my phone) for over $40 (for just 1 screen protector)!!!!! Which i am now pissed about! Needless to say, I’m extremely happy i found & bought these, which you just place on top of your screen & literally watch it self-attach like magic. I’m going to buy 2 more packs of 3 actually. I know if i do so, i can keep this phone for years and years without having to upgrade so often like most people sheepishly do, and that’s a really good feeling for me. Very very satisfied!",5
"My son cracked his phone on his way home from school so I desperately needed to replace it before the actual screen got damaged. This is the second time purchasing these screen protectors and I can honestly say that they have done the job in keeping the screen safe from shattering. The price is great for a set of 3. You get to have extras in case another fall happens which is a huge plus. Shipping was so fast, I was able to get it the following day after ordering. I really recommend these protectors if you’re looking for something that will keep your screen from cracking. Sturdy and easy to install. Can’t beat this price!",5
"My phone popped out my pocket just now when I was playing basketball with my son, landing face down. I saw three points on the screen that lead out to spider web cracks. I took my phone under good light for a close examination after coming home. AND I peeled off the screen protector and was so relieved to find it was the protector that cracked, my phone screen is intact. Immediately came to Amazon to buy another case of the protector. Quality approved!",5
"I like that there are 3 of them. Super easy to put on. Perfect fit. I’ve dropped my phone several times now and the screen protector isn’t even damaged. When installing, just take your time and make sure above all else, your screen is dust free and perfectly clean. Sit at a sturdy desk or table with good lighting and just take your time and you will achieve perfection and complete protection!",5
"I have purchased a number of these glass covers for my phones over the years. They work like One would expect and protect the glass casing on your phone. over the years, I have dropped my phone a number of times, and while the protective glass may crack or shatter the glass on the phone remains perfectly intact. They provide an inexpensive safeguard to a more expensive accident if you drop your phone. just follow the directions and the protective glass goes on your phone and quickly without any bubbles underneath. Removal and replacement is also very simple.",5
"I’ve had three different iPhones now and this is my go-to screen protector. Comes with a wet wipe, dry wipe, dust sticker, and guide stickers for each protector. The protector goes on cleanly with little pressure. Be aware that it does come with three protectors. I put this specific protector on an iPhone 13 Pro with a Spigen case. You can hardly tell it is there. The feel is just like ordinary glass and the touchscreen is still highly responsive. My iPhone is undamaged thanks to the previous screen protector of this brand that took the brunt of a fall onto asphalt.",5
"Never have an issue with this protector. Ever since I bought my Pro Max this is the only protector I buy. I never have an issue with this product. It has only cracked on me twice because I dropped my phone while getting out of the car and then again on the bathroom. No damaged to my phone just the protector. Never have an issue with applying it to my phone. As long as you take your time and even it out as much as you can it’s no problem.",5
"This is by far the worst screen protector that I have ever purchased. The shoddy quality brings this product to a sub-grade level of effectiveness. While working on installing the screen protector it accidentally fell off my desk and shattered when it hit the floor. (See pic) The screen protector is ultra slim and flimsy and I would suspect that it would shatter if you have your phone in your back pocket and sat down. The other issue is the fingerprint circle, which is clearer than the screen protector, has an adhesive on it so when you apply it on your phone you can see the glue within the circle creating an unclean look to your phone. I tried removing the glue but was unsuccessful, this was my first attempt which I had to discard. My second attempt is when it fell off my desk. All in all, extremely dissatisfied with this product. I will not recommend this to anyone.",1
"Because of the decent reviews, I purchased the screen protector. Unfortunately, my experience does not reflect the positive reviews of others. I received my pack of three, and begin to try to install it on my phone. However, the mold that they gave me to align screen protector was slightly smaller than the protectors. That created a hassle putting the protector on the phone as it impeded the process. Protectors always went on at a funny angle and left massive air bubbles. I’ve never had this issue with any other protectors previously, so I decided to go onto their website and watch the instructional video which was help on the third try, I finally was able to get one on without bubbles. Still doesn’t fit the screen well, but it works.

I know this is a longer review already, but I did want to mention that I reached out to the company which sells this product, and they were very little help. They wanted me to go through a bunch of rigmarole in order to help me I wasn’t going to do that for the equivalent of six dollars",1
"I get more disappointed every day!!! I’ve only used TechArmor on my iPhones, but theirs have started receiving terrible reviews of late for being too fragile. I feel like these are also too fragile. They were over 4 star rated when I bought them & why I figured I’d give them a try…… but have broken two in a matter of 6 weeks and they both broke within 2 weeks of having put them on. Whoever has given them 4-5 star ratings may have had much better luck with than I have mine. Which is a Bummer. I’d hoped these would be a great replacement for the TA., but both seem to be entirely too fragile now. Didn’t want to try the more expensive brands, but in the interest of protecting my iPhone screen I’m gonna have to bite the bullet. One star all day long because they crack right at the bottom edge immediately. I am keeping the third as an emergency spare, but bought the Spigen to try moving forward and only get two for $17. Hopefully they’ll be much less fragile.",1
"Well so I bought two packs on December 13 to give me 6 protections so that I could keep my iphone 15 pro Max protected and well yes it does what it is supposed to but durability is exactly 1 hit for each i have gone now through 4 of the screen protectors and 2 of the camera protectors so far so yes my phone is mint condition but I have never had this kind of protection that would secure the phone for one odd drop then need to replace because it is broken, am I glad my phone is ok YES, would I buy this product again? Unfortunately no, considering I have only 2 drops left of protection because I only have 2 more screen protectors to go I will start looking for something more durable",1
"Update: it’s been one week and all of the screen protectors have cracked!!! Waste of money. I’ve never dropped my phone or abused it… they clearly don’t take any impact of any kind.

The first one had relentless bubbles that kept developing.
The second one cracked while in my purse… never even dropped my phone!
Now I’m on the third one and I’ve had my new phone for 3 days. The package claims to have a warranty but the customer support form spins and spins on the website, so I can’t even file a warranty claim.",1
"The only reason I’m not returning this is because I already put the camera protector on but omg I opened the first screen… just a red sticker no perky screen came off. Okay so I tried seeing if maybe the red sticker wasn’t working and I had to manually peel it. Nope just a plain glass screen. Tried the next one. Same thing. I was really hoping the third one would be my lucky screen but nope!!! I already ordered a different brand of screen protectors and will just take my loss.",1
"Very disappointed as this screen protector cracked under normal usage in 3 months. I guess that’s why it comes in a 3 pack. I’m very careful with my phone and honestly, the crack just showed up one day. I have no idea what caused it. My husband installed the 2nd one a few weeks ago on his phone, so we’ll see how that one holds up. I just put the third one on after the first one cracked. It doesn’t install easily and with both screens, I’ve been unable to press out bubbles. They press out but reappear. I do not recommend this product. I was trying to not spend a lot of money, but when it comes to protecting your expensive iPhone, one shouldn’t be that frugal.",1
"Comes with 3 screen protectors. First one wouldn’t “set” onto glass. Second one had an indentation in the protector so it wouldn’t set on the glass around that area. Third one had to set and reset to get it on the glass just right. The guide it comes with is useless. It pulls on the protector when you want to take it off. I’m very particular about doing things correctly, but this was frustrating. The lens protectors you have to put in and take off to get a good fit.",1
"Installed the screen protector 2 days ago on my iPhone 15, no fall nor any events to be mentioned and a small crack was noticed on the top left side that within few hours moved diagonally down on the screen. This morning, went to install the second screen... while setting it on the phone, it cracked very artistically! Installed the 3rd screen; NOT holding my breath! Installed the last screen in the package! The new phone is about a week old and going through 3 screens is a record without a doubt, considering having had an IPhone 11 for many years- with only 2 screen protectors changeThrough all those years!
Extremely disappointing! Cheap material; should not be marketed!",1
"Giving 1 star because I like the application frame that comes with this which makes for an easy line up and protector goes on smoothly with no air bubbles. However, I had the protector on for less than a week before it cracked and I didn’t even drop my phone from any major heights. The highest it may have fallen during that time was from the arm of my couch onto the floor which is maybe 2 1/2 - 3ft. The reason I’m not giving it 0 stars is because it comes with extra so hopefully the others will hold up better and also because I used this brand for my son’s iPhone 14 Plus 3months ago and so far he hasn’t had any issues so maybe this one was just a fluke? His is the privacy screen type so it’s a little different. I’m just thankful my brand new phone didn’t damaged.

Update: apparently it’s not just a fluke. My 2nd screen has already cracked. I’ll be looking for another brand",1
"I’ve had this screen protector since the middle of December and it’s now the middle of February for context.
Full disclosure, I am not an overly graceful person. I drop my phone probably once, maybe twice a week, but never with any force or from above 3 feet.
The camera protector had a crack within the first week. It happened when I was sitting at a table and it fell on our vinyl flooring out of my pocket, so no more than 2 feet.
The screen wasn’t far behind. It formed very thin cracks across the screen from corner to corner after a month or so. The cracks appeared very minor so I wasn’t too concerned.
Then this morning, I woke up to do my daily routine with a casual doom scroll on my phone. I swiped from left to right and got a literal glass shard imbedded into my skin (a decent sized one too) from catching the edge of the screen protector with my finger. I turned the light on and the edge of the protector was hardly chipped away at all. There was no visible sign that the glass was ready to chip like that, especially that big of a piece, other than the small thin cracks up the middle of the screen.
So it’s been about 2 months with this screen protector and to be honest, I just don’t feel like I’m hard enough on my phone to consider this amount of damage reasonable. It’s much more brittle than anticipated.
Even though this product has not be kind to me, I give 2 stars based solely on the fact that my actual camera and phone screen is still intact.
Overall, I wouldn't buy again and can’t say I’d recommend it at all.",2
"I bought this specifically for the camera-lens protector (iPhone 15 Pro), so this review is just for that part of the product; I haven't tried the screen protectors, as I already had a very good one installed. I watched all the instruction and support tutorial videos, read the reviews, etc. so ""due diligence done"" prior to usage.

Anyway, although the seller is great, the product (again, just the camera-lens protector) not so much, at least for me.
1) Doesn't work well with Otterbox Defender XT case for iPhone 15 Pro - EXTREMELY tight fit and after 30 mins of massaging and rubbing and tucking as best I could, it was still only 99%, which I would have tried to live with were it not for:
2) Immediate and permanent ""White Halo Effect"" - they even include blurb sheet about this in the box, supposedly one out of every 10,000 iPhones, etc,. Well, I've never been just that lucky (or unlucky) one out of 10,00 in anything, so I believe this is a defect in the product itself - I may be mistaken about that, but after trying to make it adhere correctly, it went back to ""white halo"" every time. The final kicker was:
3) When I started to remove the case after an hour to try to either make the installed one work or try one of the other 2 left in the box, the lens protector popped right off/out as if it had never even adhered at all.

So, this is a classic case of ""You get what you pay for,"" in the end. I'm sure the seller will respond with all kinds of ""tech-support"" and show me everything I did wrong, but I've been around that may-pole far too many times in life to even bother, especially over a $9 Amazon product (my time is worth ever-so-much-more than that). I'll keep the screen protectors for installation should my current one ever break or need replacement otherwise. Couldn't take any pictures to include with this, as my phone is my camera (shrug).",2
"Putting one of these on my phone went pretty much how every other modern-day screen protector is applied - just get allll the dust off first and it's straightforward. The few trapped air bubbles went away after a day or two, as expected.

I've had these for two months and so far I've had two of them shatter, both of them right at the edge of the protector. I don't abuse my phone - it's in a protective case and I don't throw it around or drop it. But it's in my pocket next to a small set of keys, so I'm going to attribute these cracks to having these keys next to the phone. I've been using screen protectors like this one for years and years, and I've only ever had one crack on me prior to this. Because of this, I'm going to try a different brand next time.",2
"I was suspicious of this because of how cheap this was. I was right to be suspicious. I can’t get the screen on without any bubbles happening. I thought maybe the screen was janky or was wearing out from my repeated attempts to apply it so I threw that one out but the second screen I used had similar issues. It’s fine if you’re clumsy and need an emergency screen protector but it does not adhere automatically. Also the frame used to aid the screen wasn’t the best and may have been the reason I was getting bubbles. It didn’t fit quite snug and I would actually have to watch the edges and missed them a few times. Also sometimes when I removed the frame it would pull up the screen. So I guess I’ll have bubbles for now until I can get a better screen protector.",2
"Item comes in a pack of 3 including camera lens protectors. I’m not too sure about the quality of it but it’s not even a 2 months since I got it and the screen cracked (second picture) while it’s in my shoulder bag with my keys, yeah most likely my keys cracked the screen but I’m like, “how?” I don’t throw my bag or anything.

Also I just saw that 1 of the 3 arrived already cracked? (First pic, still has ‘peel off’ tag so I haven’t used it) It’s already too late to return bcuz I only saw it recently when changing out the cracked screen. I’m down to the last one and I’m just hoping it’ll last for some time.

The cover for the camera lens is holding up really well…so far.",2
"I have installed hundreds of screen protectors in my day and when I upgraded to my iPhone 15 Pro, I purchased this ahead of time so I had it when my phone arrived. The installation video was nice, however, 2 of the 3 alcohol wipes were dry upon opening them. The adhesion of the first screen didn't work well at all despite a brand new and cleaned screen. So I tried screen 2 after another screen cleaning/prep with the same alcohol wipe as I didn't have the others. Was better but not great. Tried third and same issue. Boxed them up and sending it back. Need better QC procedures.",2
"I’ve used my fair share of tempered glass screen protectors. These are not the best. The first one I applied had massive bubbles that would not come out no matter how hard I tried to press them out. It was almost like the screen protector itself wasn’t flat. So the first one was junk. Second one, nearly the same problem. It still has two minor bubbles that would not come out. Frustrating, but fine I guess. Still yet to use the third one but I’m expecting the same problem. Also, the edges of the screen protector are sharp and not rounded like on other protectors. And finally, those little camera protectors are junk. Always fall off after a week and sometimes make pictures blurry or have lens flares when taking pics outside. I would keep looking for other protectors even though these ones have good reviews.",2
"It's cheap so the quality is also the worst I have ever used. If you drop your phone every now and then, maybe this is a good option for you because you want a cheap one so you can change it every week without worrying about the price.
But the durability of this product is at most 1 month. It has poor scratch resistance and fingerprint resistence. It will automatically crack under normal usage. And the plastic can peeled off after several days of usages.
The protector does not cover the full screen. It leaves an edge and it’s hard for you to align it. So it's also hard for installation.
If you want something easy to install and last longer like 1 year, buy those around $20. This is cheapest so I guess you can not expect more from it.",2
"Two of the protectors came with flaws on them. One has an imprint of something like a card on it and a sticky material and the other one has a scratch on the corner. I only have on of three that is actually good. I did just like the video said.
Installation was easy but I cannot use two of them. So disappointed. I emailed their support to see if they actually stand behind their product as they say inside the packaging.",2
"Good and easy installment but I think they make it cheaply on purpose in order for it to crack easily and for you to buy more. Just having this on my phone and dropping once, it was so easy for it to chip and crack. I replaced the screen protector with another one that came with it and 2 days later, just having it in my back pocket, it cracked again. If you don’t mind the chips and cracks on the glass then this will be fine with you, but I like a crack-free screen protector glass and I’m tired of changing it out just from minor drops or brushes against things. I’m definitely trying out other companies’ products to find a screen protector glass that’s more durable.",2
